date,anksiyete,uykusuzluk,stres,panik atak,mide yanması,province_code,province,region7
2023-03-01,82,0,82,30,45,TR-25,Erzurum,Doğu Anadolu
2023-04-01,64,0,56,29,43,TR-25,Erzurum,Doğu Anadolu
2023-05-01,84,0,42,34,37,TR-25,Erzurum,Doğu Anadolu
2023-06-01,66,0,80,24,37,TR-25,Erzurum,Doğu Anadolu
2023-07-01,54,0,42,0,29,TR-25,Erzurum,Doğu Anadolu
2023-08-01,52,0,50,39,28,TR-25,Erzurum,Doğu Anadolu
2023-09-01,88,0,65,30,42,TR-25,Erzurum,Doğu Anadolu
2023-10-01,63,26,59,35,39,TR-25,Erzurum,Doğu Anadolu
2023-11-01,44,42,58,31,30,TR-25,Erzurum,Doğu Anadolu
2023-12-01,98,35,62,25,27,TR-25,Erzurum,Doğu Anadolu
2024-01-01,65,0,62,0,27,TR-25,Erzurum,Doğu Anadolu
2024-02-01,61,0,77,0,0,TR-25,Erzurum,Doğu Anadolu
2024-03-01,94,0,55,0,0,TR-25,Erzurum,Doğu Anadolu
2024-04-01,33,0,58,0,0,TR-25,Erzurum,Doğu Anadolu
2024-05-01,68,42,85,0,0,TR-25,Erzurum,Doğu Anadolu
2024-06-01,0,0,60,42,0,TR-25,Erzurum,Doğu Anadolu
2024-07-01,68,0,42,40,0,TR-25,Erzurum,Doğu Anadolu
2024-08-01,67,0,41,0,0,TR-25,Erzurum,Doğu Anadolu
2024-09-01,54,0,65,0,0,TR-25,Erzurum,Doğu Anadolu
2024-10-01,62,0,64,29,0,TR-25,Erzurum,Doğu Anadolu
2024-11-01,88,0,67,0,0,TR-25,Erzurum,Doğu Anadolu
2024-12-01,47,38,58,0,0,TR-25,Erzurum,Doğu Anadolu
2025-01-01,52,0,58,0,46,TR-25,Erzurum,Doğu Anadolu
2025-02-01,51,0,46,0,41,TR-25,Erzurum,Doğu Anadolu
2025-03-01,55,0,45,34,34,TR-25,Erzurum,Doğu Anadolu
2025-04-01,38,0,76,44,0,TR-25,Erzurum,Doğu Anadolu
2025-05-01,36,0,73,43,0,TR-25,Erzurum,Doğu Anadolu
2025-06-01,45,0,60,0,0,TR-25,Erzurum,Doğu Anadolu
2025-07-01,42,0,42,0,0,TR-25,Erzurum,Doğu Anadolu
2025-08-01,0,0,51,0,38,TR-25,Erzurum,Doğu Anadolu
2025-09-01,45,0,0,0,0,TR-25,Erzurum,Doğu Anadolu
2025-10-01,65,0,41,0,50,TR-25,Erzurum,Doğu Anadolu
2025-11-01,53,6,28,11,9,TR-25,Erzurum,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-02-01,0,0,0,0,100,TR-30,Hakkâri,Doğu Anadolu
2021-03-01,0,0,86,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-02-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-08-01,0,0,62,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-09-01,54,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2022-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-01-01,41,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-02-01,45,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-04-01,0,0,0,0,50,TR-30,Hakkâri,Doğu Anadolu
2023-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-06-01,0,0,52,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2023-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-01-01,0,0,55,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-02-01,0,0,71,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-03-01,57,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-04-01,0,0,0,69,0,TR-30,Hakkâri,Doğu Anadolu
2024-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-10-01,74,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-11-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2024-12-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-01-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-02-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-03-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-04-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-05-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-06-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-07-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-08-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-09-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-10-01,0,0,0,0,0,TR-30,Hakkâri,Doğu Anadolu
2025-11-01,8,0,7,5,5,TR-30,Hakkâri,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-01-01,0,0,81,0,0,TR-36,Kars,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-09-01,0,0,80,0,0,TR-36,Kars,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-02-01,0,0,83,0,0,TR-36,Kars,Doğu Anadolu
2021-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-02-01,0,54,0,0,0,TR-36,Kars,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-04-01,43,0,40,0,0,TR-36,Kars,Doğu Anadolu
2022-05-01,68,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-08-01,80,0,0,53,56,TR-36,Kars,Doğu Anadolu
2022-09-01,73,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-10-01,90,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-11-01,52,0,0,0,0,TR-36,Kars,Doğu Anadolu
2022-12-01,59,0,52,0,0,TR-36,Kars,Doğu Anadolu
2023-01-01,51,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-02-01,51,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-03-01,44,0,69,0,0,TR-36,Kars,Doğu Anadolu
2023-04-01,0,0,43,0,0,TR-36,Kars,Doğu Anadolu
2023-05-01,50,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-06-01,73,0,72,0,0,TR-36,Kars,Doğu Anadolu
2023-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-10-01,0,0,68,0,0,TR-36,Kars,Doğu Anadolu
2023-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2023-12-01,0,0,60,0,0,TR-36,Kars,Doğu Anadolu
2024-01-01,100,0,57,0,0,TR-36,Kars,Doğu Anadolu
2024-02-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-03-01,67,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-07-01,72,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-11-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2024-12-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-01-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-02-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-03-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-04-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-05-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-06-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-07-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-08-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-09-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-10-01,0,0,0,0,0,TR-36,Kars,Doğu Anadolu
2025-11-01,13,0,17,6,9,TR-36,Kars,Doğu Anadolu
2018-01-01,28,0,63,0,0,TR-44,Malatya,Doğu Anadolu
2018-02-01,47,0,53,40,0,TR-44,Malatya,Doğu Anadolu
2018-03-01,35,0,47,42,0,TR-44,Malatya,Doğu Anadolu
2018-04-01,0,0,45,0,0,TR-44,Malatya,Doğu Anadolu
2018-05-01,29,0,54,31,0,TR-44,Malatya,Doğu Anadolu
2018-06-01,0,0,45,0,0,TR-44,Malatya,Doğu Anadolu
2018-07-01,0,0,0,37,0,TR-44,Malatya,Doğu Anadolu
2018-08-01,56,0,41,0,0,TR-44,Malatya,Doğu Anadolu
2018-09-01,35,0,35,33,0,TR-44,Malatya,Doğu Anadolu
2018-10-01,34,0,0,59,0,TR-44,Malatya,Doğu Anadolu
2018-11-01,64,0,58,50,0,TR-44,Malatya,Doğu Anadolu
2018-12-01,45,0,45,44,0,TR-44,Malatya,Doğu Anadolu
2019-01-01,53,0,51,0,28,TR-44,Malatya,Doğu Anadolu
2019-02-01,31,0,0,42,0,TR-44,Malatya,Doğu Anadolu
2019-03-01,31,0,39,0,0,TR-44,Malatya,Doğu Anadolu
2019-04-01,37,0,37,0,0,TR-44,Malatya,Doğu Anadolu
2019-05-01,31,0,38,48,0,TR-44,Malatya,Doğu Anadolu
2019-06-01,0,0,46,0,0,TR-44,Malatya,Doğu Anadolu
2019-07-01,68,0,68,0,0,TR-44,Malatya,Doğu Anadolu
2019-08-01,33,0,42,41,0,TR-44,Malatya,Doğu Anadolu
2019-09-01,33,0,0,37,0,TR-44,Malatya,Doğu Anadolu
2019-10-01,56,0,75,40,0,TR-44,Malatya,Doğu Anadolu
2019-11-01,0,0,56,47,0,TR-44,Malatya,Doğu Anadolu
2019-12-01,58,0,64,0,40,TR-44,Malatya,Doğu Anadolu
2020-01-01,52,45,41,0,31,TR-44,Malatya,Doğu Anadolu
2020-02-01,28,0,39,36,0,TR-44,Malatya,Doğu Anadolu
2020-03-01,47,0,48,48,0,TR-44,Malatya,Doğu Anadolu
2020-04-01,35,0,58,45,24,TR-44,Malatya,Doğu Anadolu
2020-05-01,33,26,56,34,56,TR-44,Malatya,Doğu Anadolu
2020-06-01,32,25,75,33,0,TR-44,Malatya,Doğu Anadolu
2020-07-01,43,30,72,39,0,TR-44,Malatya,Doğu Anadolu
2020-08-01,32,0,34,31,0,TR-44,Malatya,Doğu Anadolu
2020-09-01,57,0,56,68,0,TR-44,Malatya,Doğu Anadolu
2020-10-01,64,25,32,40,27,TR-44,Malatya,Doğu Anadolu
2020-11-01,58,0,41,53,0,TR-44,Malatya,Doğu Anadolu
2020-12-01,60,21,49,25,0,TR-44,Malatya,Doğu Anadolu
2021-01-01,49,25,59,34,0,TR-44,Malatya,Doğu Anadolu
2021-02-01,53,0,59,57,0,TR-44,Malatya,Doğu Anadolu
2021-03-01,54,0,57,40,27,TR-44,Malatya,Doğu Anadolu
2021-04-01,67,0,53,31,24,TR-44,Malatya,Doğu Anadolu
2021-05-01,42,0,72,0,0,TR-44,Malatya,Doğu Anadolu
2021-06-01,57,0,72,33,0,TR-44,Malatya,Doğu Anadolu
2021-07-01,59,0,58,0,0,TR-44,Malatya,Doğu Anadolu
2021-08-01,45,0,52,30,0,TR-44,Malatya,Doğu Anadolu
2021-09-01,60,0,46,55,0,TR-44,Malatya,Doğu Anadolu
2021-10-01,52,0,47,0,0,TR-44,Malatya,Doğu Anadolu
2021-11-01,34,0,52,52,0,TR-44,Malatya,Doğu Anadolu
2021-12-01,53,0,49,29,0,TR-44,Malatya,Doğu Anadolu
2022-01-01,43,0,42,39,21,TR-44,Malatya,Doğu Anadolu
2022-02-01,62,0,59,37,29,TR-44,Malatya,Doğu Anadolu
2022-03-01,65,0,51,21,19,TR-44,Malatya,Doğu Anadolu
2022-04-01,65,0,53,44,33,TR-44,Malatya,Doğu Anadolu
2022-05-01,53,0,50,43,21,TR-44,Malatya,Doğu Anadolu
2022-06-01,60,0,46,26,0,TR-44,Malatya,Doğu Anadolu
2022-07-01,83,18,44,36,21,TR-44,Malatya,Doğu Anadolu
2022-08-01,100,0,41,37,22,TR-44,Malatya,Doğu Anadolu
2022-09-01,61,19,51,34,28,TR-44,Malatya,Doğu Anadolu
2022-10-01,69,0,57,45,21,TR-44,Malatya,Doğu Anadolu
2022-11-01,91,0,48,33,22,TR-44,Malatya,Doğu Anadolu
2022-12-01,63,16,43,32,24,TR-44,Malatya,Doğu Anadolu
2023-01-01,56,0,66,22,28,TR-44,Malatya,Doğu Anadolu
2023-02-01,29,0,47,29,0,TR-44,Malatya,Doğu Anadolu
2023-03-01,58,0,28,0,29,TR-44,Malatya,Doğu Anadolu
2023-04-01,36,0,0,0,28,TR-44,Malatya,Doğu Anadolu
2023-05-01,60,0,51,0,0,TR-44,Malatya,Doğu Anadolu
2023-06-01,41,0,45,37,0,TR-44,Malatya,Doğu Anadolu
2023-07-01,62,0,41,27,32,TR-44,Malatya,Doğu Anadolu
2023-08-01,69,0,36,32,0,TR-44,Malatya,Doğu Anadolu
2023-09-01,52,0,35,33,26,TR-44,Malatya,Doğu Anadolu
2023-10-01,56,0,59,32,0,TR-44,Malatya,Doğu Anadolu
2023-11-01,64,0,49,32,0,TR-44,Malatya,Doğu Anadolu
2023-12-01,58,0,65,26,40,TR-44,Malatya,Doğu Anadolu
2024-01-01,56,0,62,23,30,TR-44,Malatya,Doğu Anadolu
2024-02-01,56,0,57,32,27,TR-44,Malatya,Doğu Anadolu
2024-03-01,48,0,40,33,31,TR-44,Malatya,Doğu Anadolu
2024-04-01,48,0,60,0,30,TR-44,Malatya,Doğu Anadolu
2024-05-01,54,0,48,0,0,TR-44,Malatya,Doğu Anadolu
2024-06-01,45,0,61,51,0,TR-44,Malatya,Doğu Anadolu
2024-07-01,71,0,65,40,0,TR-44,Malatya,Doğu Anadolu
2024-08-01,73,0,46,0,0,TR-44,Malatya,Doğu Anadolu
2024-09-01,46,0,33,60,0,TR-44,Malatya,Doğu Anadolu
2024-10-01,28,0,38,29,0,TR-44,Malatya,Doğu Anadolu
2024-11-01,47,0,64,51,27,TR-44,Malatya,Doğu Anadolu
2024-12-01,39,0,65,42,34,TR-44,Malatya,Doğu Anadolu
2025-01-01,41,0,48,55,28,TR-44,Malatya,Doğu Anadolu
2025-02-01,37,0,38,34,0,TR-44,Malatya,Doğu Anadolu
2025-03-01,41,0,52,0,29,TR-44,Malatya,Doğu Anadolu
2025-04-01,43,0,38,0,0,TR-44,Malatya,Doğu Anadolu
2025-05-01,42,0,57,44,29,TR-44,Malatya,Doğu Anadolu
2025-06-01,47,0,49,0,0,TR-44,Malatya,Doğu Anadolu
2025-07-01,30,0,40,27,0,TR-44,Malatya,Doğu Anadolu
2025-08-01,28,0,42,0,0,TR-44,Malatya,Doğu Anadolu
2025-09-01,49,0,53,30,0,TR-44,Malatya,Doğu Anadolu
2025-10-01,40,0,49,0,0,TR-44,Malatya,Doğu Anadolu
2025-11-01,16,6,56,12,8,TR-44,Malatya,Doğu Anadolu
2018-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-11-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2018-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-11-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2019-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-11-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2020-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-04-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-09-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-10-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-11-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2021-12-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-01-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-02-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-03-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-04-01,95,0,0,0,52,TR-49,Muş,Doğu Anadolu
2022-05-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-06-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-07-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-08-01,0,0,0,0,0,TR-49,Muş,Doğu Anadolu
2022-09-01,0,0,0,0,85,TR-49,Muş,Doğu Anadolu
